,Kemeny_Change_PCT
"Spain-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",0.0764012513205
Spain-Hotels and Restaurants,0.0457036824685
Spain-Inland Transport,0.0948830985046
Spain-Water Transport,0.100488385992
Spain-Air Transport,0.10785986927
Spain-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,0.0964025006987
Spain-Post and Telecommunications,0.0947314188259
Spain-Financial Intermediation,0.0841692770359
Spain-Real Estate Activities,0.0470414398082
Spain-Renting of M&Eq and Other Business Activities,0.109201698109
Spain-Public Admin and Defence; Compulsory Social Security,0.0650194185323
Spain-Education,0.0723591345075
Spain-Health and Social Work,0.0783959543222
"Spain-Other Community, Social and Personal Services",0.0811627811271
Spain-Private Households with Employed Persons,0.0999790267793
"Estonia-Agriculture, Hunting, Forestry and Fishing",0.0961718185777
Estonia-Mining and Quarrying,0.0970655855967
"Estonia-Food, Beverages and Tobacco",0.0956363555207
Estonia-Textiles and Textile Products,0.103400634573
"Estonia-Leather, Leather and Footwear",0.100491180455
Estonia-Wood and Products of Wood and Cork,0.0995637204356
"Estonia-Pulp, Paper, Paper , Printing and Publishing",0.0996621285503
"Estonia-Coke, Refined Petroleum and Nuclear Fuel",0.0999737703322
Estonia-Chemicals and Chemical Products,0.102045794897
Estonia-Rubber and Plastics,0.100942375628
Estonia-Other Non-Metallic Mineral,0.101498515986
Estonia-Basic Metals and Fabricated Metal,0.102133254041
"Estonia-Machinery, Nec",0.100609037725
Estonia-Electrical and Optical Equipment,0.10198936619
Estonia-Transport Equipment,0.100902277294
"Estonia-Manufacturing, Nec; Recycling",0.100907687017
"Estonia-Electricity, Gas and Water Supply",0.098460786067
Estonia-Construction,0.100631109483
"Estonia-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",0.0982593952393
"Estonia-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",0.093785147287
"Estonia-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",0.0928860721905
Estonia-Hotels and Restaurants,0.0957720314722
Estonia-Inland Transport,0.0976165049051
Estonia-Water Transport,0.101028519134
Estonia-Air Transport,0.100308237436
Estonia-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,0.101696545893
Estonia-Post and Telecommunications,0.0968765631444
Estonia-Financial Intermediation,0.0971315500751
Estonia-Real Estate Activities,0.0789224065896
Estonia-Renting of M&Eq and Other Business Activities,0.0984281141815
Estonia-Public Admin and Defence; Compulsory Social Security,0.088437701989
Estonia-Education,0.0880058265092
Estonia-Health and Social Work,0.0930193127708
"Estonia-Other Community, Social and Personal Services",0.0932098132883
Estonia-Private Households with Employed Persons,0.0999790267793
"Finland-Agriculture, Hunting, Forestry and Fishing",0.0960687478186
Finland-Mining and Quarrying,0.099868084453
"Finland-Food, Beverages and Tobacco",0.0997151654928
Finland-Textiles and Textile Products,0.107772570595
"Finland-Leather, Leather and Footwear",0.102283912388
Finland-Wood and Products of Wood and Cork,0.103609489721
"Finland-Pulp, Paper, Paper , Printing and Publishing",0.134933946649
"Finland-Coke, Refined Petroleum and Nuclear Fuel",0.133564884333
Finland-Chemicals and Chemical Products,0.117081243935
Finland-Rubber and Plastics,0.107056420538
Finland-Other Non-Metallic Mineral,0.104711777738
Finland-Basic Metals and Fabricated Metal,0.127434730171
"Finland-Machinery, Nec",0.146251445077
Finland-Electrical and Optical Equipment,0.151967390462
Finland-Transport Equipment,0.112167225044
"Finland-Manufacturing, Nec; Recycling",0.106303878725
"Finland-Electricity, Gas and Water Supply",0.102064005424
Finland-Construction,0.0899631787946
"Finland-Sale, Maintenance and Repair of Motor Vehicles and Motorcycles; Retail Sale of Fuel",0.0945498658608
"Finland-Wholesale Trade and Commission Trade, Except of Motor Vehicles and Motorcycles",0.0850759633804
"Finland-Retail Trade, Except of Motor Vehicles and Motorcycles; Repair of Household Goods",0.0872819723043
Finland-Hotels and Restaurants,0.089055387122
Finland-Inland Transport,0.0930981374139
Finland-Water Transport,0.101961885819
Finland-Air Transport,0.100967141348
Finland-Other Supporting and Auxiliary Transport Activities; Activities of Travel Agencies,0.0920949601547
Finland-Post and Telecommunications,0.0953460976759
Finland-Financial Intermediation,0.0897370203101
Finland-Real Estate Activities,0.0468516044179
Finland-Renting of M&Eq and Other Business Activities,0.0997913715594
Finland-Public Admin and Defence; Compulsory Social Security,0.0770558422726
Finland-Education,0.0753401545977
Finland-Health and Social Work,0.0598577778379
"Finland-Other Community, Social and Personal Services",0.0823252622626
Finland-Private Households with Employed Persons,0.09975509318
"France-Agriculture, Hunting, Forestry and Fishing",0.145213591688
France-Mining and Quarrying,0.100736257969
"France-Food, Beverages and Tobacco",0.186184422607
France-Textiles and Textile Products,0.147753027821
"France-Leather, Leather and Footwear",0.111554297518
France-Wood and Products of Wood and Cork,0.104727611429
"France-Pulp, Paper, Paper , Printing and Publishing",0.128571296905
"France-Coke, Refined Petroleum and Nuclear Fuel",0.131936388997
France-Chemicals and Chemical Products,0.246793273109
France-Rubber and Plastics,0.128470535244
France-Other Non-Metallic Mineral,0.120782151934
France-Basic Metals and Fabricated Metal,0.159746655033
"France-Machinery, Nec",0.207297662736
France-Electrical and Optical Equipment,0.254113092113
France-Transport Equipment,0.274202165611
"France-Manufacturing, Nec; Recycling",0.126335155794
"France-Electricity, Gas and Water Supply",0.113671275147
France-Construction,0.0755647937113
